# time(s),x(m),y(m),vx(m/s),vy(m/s),phi(rad),delta(rad),omega(rad/s),ax(m/s^2),deltadelta(rad/s),wheel_fl(kmph),wheel_fr(kmph),wheel_rl(kmph),wheel_rr(kmph),roll(rad),throttle_ped_cmd(%),brake_ped_cmd(kPa),gear
1672854679.88441348,169.40088820,-181.76828525,49.36104447,-0.05415607,0.68658073,-0.00557270,-0.02343786,0.13993148,0.01118882,178.36636462,178.26637060,177.34159418,177.20398550,-0.15605473,32.37807064,0.00000000,3.00000000
1672854679.92441344,170.88899585,-180.55567564,49.35725730,-0.05493610,0.68517513,-0.00512515,-0.02508225,0.13611474,0.00922818,178.42493022,178.30410451,177.22493327,177.36656969,-0.15614974,32.35594398,0.00000000,3.00000000
1672854679.96441340,172.42058496,-179.30783445,49.33540265,-0.05731874,0.68431903,-0.00475602,-0.02497220,0.12509727,0.01718526,178.17095456,178.50684009,177.16411121,176.89232205,-0.15624556,32.09999847,0.00000000,3.00000000
1672854680.00441337,173.95161397,-178.06403660,49.32843637,-0.05954064,0.68326408,-0.00406861,-0.02534553,0.12027098,0.01848491,178.00817546,178.38327075,177.36245541,177.46244626,-0.15613144,32.15617531,0.00000000,3.00000000
1672854680.04441333,175.05999142,-177.15301126,49.30932844,-0.06006882,0.68358645,-0.00332922,-0.02196383,0.11042727,0.00000000,177.80974564,178.38389759,177.18390064,177.26291945,-0.15598617,31.97814056,0.00000000,3.00000000
1672854680.08441329,176.72218541,-175.79948118,49.31421361,-0.06433038,0.68344183,-0.00332922,-0.02017766,0.11057005,-0.00264775,178.80960886,179.28886823,177.32074368,177.40371568,-0.15609277,31.57830416,0.00000000,3.00000000
1672854680.12441325,178.30806677,-174.50250966,49.33592321,-0.06627731,0.68382310,-0.00343513,-0.01700931,0.11743456,0.00628545,178.95048867,179.40890448,177.58316837,177.56633381,-0.15618321,31.27820806,0.00000000,3.00000000
1672854680.16441321,179.88301746,-173.21096256,49.31293515,-0.06795837,0.68465766,-0.00318371,-0.01278556,0.10621593,0.00562021,178.78740768,178.79160105,176.82084104,176.60419948,-0.15606055,30.60000038,0.00000000,3.00000000
1672854680.20441318,181.40630391,-171.96636769,49.28287959,-0.06697993,0.68440734,-0.00295890,-0.01202780,0.09247951,-0.00003663,179.28124034,178.83249672,177.02093911,177.06281413,-0.15615483,30.91276037,0.00000000,3.00000000
1672854680.24441314,182.92935210,-170.71975477,49.27662678,-0.07094471,0.68510726,-0.00296036,-0.00881891,0.08842006,0.00266877,179.18356984,178.67507090,176.96245997,177.06246608,-0.15603468,31.35597046,0.00000000,3.00000000
1672854680.28441310,184.49185583,-169.42787385,49.26512979,-0.06963306,0.68645665,-0.00285361,-0.00422118,0.08229202,0.00000000,178.65834123,178.22911122,176.92082334,176.92082334,-0.15611643,31.35667888,0.00000000,3.00000000
1672854680.32441306,185.98811705,-168.18652143,49.22652410,-0.06803680,0.68803539,-0.00285361,0.00068959,0.06536793,0.00000000,178.93761682,178.40793876,176.52079545,176.56238318,-0.15619826,31.15592691,0.00000000,3.00000000
1672854680.36441302,187.50797776,-166.92439073,49.22091950,-0.06735320,0.68973714,-0.00285361,0.00555181,0.06197205,-0.00366207,178.38506950,178.43393454,176.84253627,176.76379840,-0.15628609,31.80482756,0.00000000,3.00000000
1672854680.40441298,189.02619349,-165.67475112,49.19089122,-0.07190714,0.69052906,-0.00300010,0.00746066,0.04890620,-0.00822799,178.20010335,178.03336066,176.25334284,176.26004378,-0.15620319,31.74470969,0.00000000,3.00000000
1672854680.44441295,190.50368472,-164.44245332,49.17859906,-0.06790337,0.69171868,-0.00332922,0.01004892,0.04312981,0.00000000,178.23440890,178.22540934,176.84180413,176.80450124,-0.15606951,32.23285274,0.00000000,3.00000000
1672854680.48441291,192.03295163,-163.16498590,49.16238511,-0.06419897,0.69303792,-0.00332922,0.01274826,0.03584263,-0.00286680,178.17791371,177.87102478,176.34275919,176.32826863,-0.15615557,32.07797125,0.00000000,3.00000000
1672854680.52441287,193.42164521,-162.00043596,49.12773393,-0.06159532,0.69464153,-0.00344389,0.01607535,0.02126242,-0.01174837,178.22081367,178.13347881,176.14163637,176.20408336,-0.15623618,32.33394483,0.00000000,3.00000000
1672854680.56441283,194.96663332,-160.70427951,49.11784089,-0.05894250,0.69619859,-0.00391382,0.01892229,0.01697267,-0.01833320,178.40584814,178.19415797,176.87882682,176.62701540,-0.15632198,32.71006171,0.00000000,3.00000000
1672854680.60441279,196.46405211,-159.45219814,49.11203512,-0.05798991,0.69702105,-0.00464715,0.01944459,0.01438914,-0.01194226,177.89187354,177.85674397,176.10812646,176.12975307,-0.15623073,32.79999924,0.00000000,3.00000000
1672854680.64441276,197.95931247,-158.20010468,49.07455885,-0.05724289,0.69784466,-0.00512484,0.01992664,-0.00075317,-0.00266960,178.15428647,177.99592238,176.33754620,176.35836104,-0.15612624,32.81187450,0.00000000,3.00000000
1672854680.68441272,199.48764334,-156.91790403,49.08995953,-0.05348713,0.69834141,-0.00523162,0.01944216,0.00557226,-0.02086499,178.01620877,177.91620586,176.67905001,176.60474427,-0.15622128,33.27798763,0.00000000,3.00000000
1672854680.72441268,200.95703314,-155.68344007,49.06798181,-0.04955918,0.69877676,-0.00606622,0.01877871,-0.00321706,-0.01129302,177.26639301,177.24559623,175.80399035,175.88319651,-0.15630825,33.00000000,0.00000000,3.00000000
1672854680.76441264,202.46147969,-154.42052485,49.03903270,-0.04655725,0.69904666,-0.00651794,0.01766020,-0.01456568,-0.00004423,177.45105530,177.35104919,176.39999390,176.24315426,-0.15639810,33.20703840,0.00000000,3.00000000
1672854680.80441260,203.96496411,-153.15948050,49.04708790,-0.04842082,0.69975337,-0.00651971,0.01787159,-0.01101027,-0.01535799,177.16646867,177.14565890,176.18323885,176.22485523,-0.15628443,33.85611623,0.00000000,3.00000000
1672854680.84441257,205.43923804,-151.92100008,49.00904688,-0.04468563,0.69976565,-0.00713403,0.01613304,-0.02594481,0.00000000,176.93700207,177.28618212,175.89999390,175.74308789,-0.15621772,33.65533295,0.00000000,3.00000000
1672854680.88441253,206.95975878,-150.64917871,49.00795863,-0.04175263,0.69920975,-0.00713403,0.01295710,-0.02580380,0.00338243,177.28739656,177.38328699,176.42081647,176.44163904,-0.15631357,34.13237831,0.00000000,3.00000000
1672854680.92441249,208.42763730,-149.42394036,49.00342277,-0.03727209,0.69810788,-0.00699874,0.00843173,-0.02716759,-0.00338243,176.90819222,177.12491844,175.70410374,175.60409764,-0.15640133,34.17789994,0.00000000,3.00000000
1672854680.96441245,209.92129468,-148.17544236,48.97023141,-0.03504113,0.69760478,-0.00713403,0.00591069,-0.04001981,-0.00295100,177.87104805,177.88778315,175.68326185,175.74570524,-0.15647297,34.21275305,0.00000000,3.00000000
1672854681.00441241,211.42295160,-146.91979583,48.95144279,-0.03627886,0.69776060,-0.00725207,0.00550700,-0.04698314,0.01220980,177.88499523,177.82049132,175.57200325,175.67200935,-0.15638719,34.73278182,0.00000000,3.00000000
1672854681.04441237,212.38951918,-146.10999713,48.92039707,-0.03321846,0.69733473,-0.00676368,0.00340850,-0.05890256,-0.00925880,177.39073169,177.34887425,175.98370558,175.94649450,-0.15626976,35.31294513,0.00000000,3.00000000
1672854681.08441234,214.06304143,-144.71862437,48.91857987,-0.03242371,0.69634535,-0.00713403,0.00008863,-0.05873101,0.00000000,178.25012306,177.47146884,175.77857908,175.97857603,-0.15636077,35.07783329,0.00000000,3.00000000
1672854681.12441230,215.66391282,-143.39026549,48.94849758,-0.03243898,0.69532982,-0.00713403,-0.00306548,-0.04584904,0.00000000,178.20531909,177.37536133,176.00385840,175.86618079,-0.15644234,35.27830324,0.00000000,3.00000000
1672854681.16441226,217.24356943,-142.08380202,48.90585508,-0.03214215,0.69394130,-0.00713403,-0.00699565,-0.06219769,0.00000000,177.64332301,177.07411265,175.19999695,175.19999695,-0.15651833,34.75406694,0.00000000,3.00000000
1672854681.20441222,218.74842809,-140.83659529,48.88483070,-0.03123956,0.69310271,-0.00713403,-0.00896909,-0.06962505,0.01854221,177.89999390,176.87051806,175.76242401,175.76242401,-0.15643288,36.09002174,0.00000000,3.00000000
1672854681.24441218,220.26835604,-139.58140865,48.87145312,-0.03157478,0.69215810,-0.00639234,-0.01085842,-0.07393043,-0.00956787,177.42079711,176.47042287,175.12481294,175.08721331,-0.15634341,36.35649553,0.00000000,3.00000000
1672854681.28441215,221.82547695,-138.30229204,48.82632712,-0.03210169,0.69069434,-0.00677506,-0.01388601,-0.09077231,0.01995034,177.10000610,176.51299037,175.12130289,175.14260292,-0.15641659,36.53373226,0.00000000,3.00000000
1672854681.32441211,223.32541176,-137.07354360,48.83517062,-0.03371165,0.68928911,-0.00597705,-0.01645523,-0.08568517,0.01573093,177.21188713,176.76634662,176.10000610,176.04158513,-0.15648801,37.31306915,0.00000000,3.00000000
1672854681.36441207,224.84627013,-135.82949473,48.83349637,-0.03533938,0.68800842,-0.00534781,-0.01838551,-0.08495052,0.02125435,176.93599533,176.52599186,175.02599186,175.02599186,-0.15655460,37.02405945,0.00000000,3.00000000
1672854681.40441203,226.34088009,-134.60639442,48.78984191,-0.03466204,0.68682304,-0.00449763,-0.01973639,-0.10097210,-0.00645969,176.93719442,176.54751720,175.30000305,175.27892738,-0.15632959,36.88799010,0.00000000,3.00000000
1672854681.44441199,227.83929858,-133.38255617,48.78407935,-0.03503940,0.68581633,-0.00475602,-0.02045413,-0.10166448,0.02378011,177.16289215,176.72578139,175.36289229,175.46288314,-0.15639099,37.58831687,0.00000000,3.00000000
1672854681.48441195,229.36832864,-132.13374055,48.78258616,-0.03669417,0.68519443,-0.00380482,-0.02005261,-0.10064798,0.01189006,177.08335075,176.79580387,175.06669858,175.30418698,-0.15645296,38.05619808,0.00000000,3.00000000
1672854681.52441192,230.78013165,-130.98209176,48.74949475,-0.03760907,0.68449704,-0.00332922,-0.01985556,-0.11231371,-0.00300968,176.66243052,176.41676532,175.04161734,174.39133065,-0.15651139,37.83251415,0.00000000,3.00000000
1672854681.56441188,232.31510570,-129.73002356,48.73945332,-0.03824080,0.68399138,-0.00344960,-0.01912131,-0.11446970,0.00300968,176.79435532,176.85210663,175.46337769,175.01128021,-0.15656683,38.46226719,0.00000000,3.00000000
1672854681.60441184,233.82995115,-128.49907188,48.76718006,-0.03962793,0.68321010,-0.00332922,-0.01919491,-0.10147394,0.01450941,176.71607320,176.83705051,175.44687630,175.66785651,-0.15650032,38.75533717,0.00000000,3.00000000
1672854681.64441180,235.32304748,-127.27737023,48.73311996,-0.03994560,0.68341272,-0.00274884,-0.01672831,-0.11354692,-0.00261935,176.39599857,176.45840006,174.84160299,174.62480298,-0.15640917,38.07828045,0.00000000,3.00000000
1672854681.68441176,236.85090996,-126.02425797,48.71201962,-0.04060527,0.68407209,-0.00285361,-0.01325073,-0.12021963,0.01475003,176.45851714,176.79628515,175.19999695,175.24147981,-0.15645959,38.81337051,0.00000000,3.00000000
1672854681.72441173,238.32821181,-124.80943189,48.71712922,-0.04083368,0.68502262,-0.00226361,-0.00922016,-0.11634262,-0.00285997,175.96704404,176.20440632,175.36264382,175.44175653,-0.15650811,39.45667041,0.00000000,3.00000000
1672854681.76441169,239.81766683,-123.58070157,48.70125326,-0.04146661,0.68640425,-0.00237801,-0.00430634,-0.12101153,0.00261448,175.74691821,176.12592649,174.82098867,174.64691210,-0.15655693,39.40000153,0.00000000,3.00000000
1672854681.80441165,241.30860238,-122.35305002,48.68627173,-0.04245432,0.68738574,-0.00227343,-0.00095119,-0.12514402,0.01257527,176.06623994,176.40390643,175.24155767,175.22468826,-0.15648757,39.61335236,0.00000000,3.00000000
1672854681.84441161,242.80004021,-121.12124589,48.70017361,-0.04349761,0.68850294,-0.00177042,0.00220368,-0.11768831,-0.00991563,175.73874131,176.20846025,175.10422814,175.05634008,-0.15641016,40.04582941,0.00000000,3.00000000
1672854681.88441157,244.30977827,-119.86262872,48.67633454,-0.04109655,0.69032417,-0.00216705,0.00691110,-0.12548348,-0.00527413,175.62869816,176.28316358,174.82079233,175.04158173,-0.15645688,39.85659537,0.00000000,3.00000000
1672854681.92441154,245.77841627,-118.63366737,48.67940583,-0.03854270,0.69228183,-0.00237801,0.01167945,-0.12237588,-0.00839191,175.81381473,176.40690736,175.39999390,175.32138196,-0.15650274,40.33360858,0.00000000,3.00000000
1672854681.96441150,247.27369186,-117.38824923,48.69324480,-0.03852728,0.69357527,-0.00271369,0.01422421,-0.11495935,-0.00349815,176.55418027,176.38332596,175.18332901,175.18332901,-0.15643015,40.40000153,0.00000000,3.00000000
1672854682.00441146,248.76463233,-116.14067161,48.68010794,-0.03838356,0.69511229,-0.00285361,0.01702037,-0.11845999,-0.01189006,176.56829175,177.14721997,174.94212556,175.04212845,-0.15651202,40.15530410,0.00000000,3.00000000
1672854682.04441142,249.75658252,-115.29515953,48.66526972,-0.03565107,0.69718101,-0.00332922,0.02114068,-0.12273429,0.00000000,176.67112424,177.08789631,175.43757985,175.38322780,-0.15638997,40.63432242,0.00000000,3.00000000
1672854682.08441138,251.40534817,-113.90609466,48.66046491,-0.03260035,0.69874075,-0.00332922,0.02340346,-0.12269925,-0.00821452,176.75091163,177.20939743,174.95848580,174.76226983,-0.15647269,40.67815078,0.00000000,3.00000000
1672854682.12441134,252.96591310,-112.58319219,48.67351629,-0.02836472,0.70056780,-0.00365780,0.02619305,-0.11545420,-0.03657348,176.98346032,176.59173626,175.28330557,175.83751640,-0.15652971,41.15391031,0.00000000,3.00000000
1672854682.16441131,254.52593018,-111.26018044,48.68491453,-0.02542814,0.70221025,-0.00512074,0.02822276,-0.10897489,-0.00277222,177.22693225,176.82797558,175.34300834,175.39999390,-0.15659329,41.09999847,0.00000000,3.00000000
1672854682.20441127,256.01456122,-110.00175167,48.70808282,-0.02677149,0.70344476,-0.00523162,0.02891889,-0.09782053,0.00000000,177.48341863,176.93337536,175.94165397,175.98331086,-0.15652231,41.09999847,0.00000000,3.00000000
1672854682.24441123,257.49301622,-108.74416805,48.71454466,-0.02123482,0.70430178,-0.00523162,0.02846083,-0.09359070,-0.02378011,176.69561884,176.57473781,174.92526219,175.00437810,-0.15648233,40.54397139,0.00000000,3.00000000
1672854682.28441119,259.00964512,-107.44956214,48.69181993,-0.01667368,0.70554022,-0.00618283,0.02897160,-0.10105634,0.00925944,177.23606984,176.43441765,175.26393016,175.30655122,-0.15653735,40.83441811,0.00000000,3.00000000
1672854682.32441115,260.48834649,-106.18825728,48.73659129,-0.01161897,0.70618578,-0.00581245,0.02774062,-0.08131412,-0.01221481,177.27917411,176.44992837,176.16248658,176.06661591,-0.15659620,41.55634103,0.00000000,3.00000000
1672854682.36441112,261.98012756,-104.91864630,48.72792570,-0.00735581,0.70629995,-0.00630104,0.02505839,-0.08336975,0.00029872,176.69265031,176.37794225,174.76948187,174.71581313,-0.15655369,40.94883053,0.00000000,3.00000000
1672854682.40441108,263.45192566,-103.66564085,48.72415955,-0.00910070,0.70722156,-0.00628909,0.02491613,-0.08338973,-0.01196916,176.55635173,176.54673104,175.60481042,175.84192658,-0.15661904,41.13409255,0.00000000,3.00000000
1672854682.44441104,264.92601300,-102.41295404,48.73274142,-0.00302466,0.70660956,-0.00676786,0.02066257,-0.07853759,-0.00015660,176.92007548,176.52802295,175.30668674,175.32802600,-0.15656926,41.47750868,0.00000000,3.00000000
1672854682.48441100,266.43563065,-101.13651276,48.74320249,0.00022440,0.70564545,-0.00677413,0.01579403,-0.07297306,0.00027589,176.56228874,176.14917859,175.58524398,175.68525008,-0.15663675,41.75558727,0.00000000,3.00000000
1672854682.52441096,267.83044059,-99.96153917,48.73695446,0.00416463,0.70405217,-0.00676309,0.00944566,-0.07422464,0.00864143,176.98322772,176.40404295,175.52080925,175.54161532,-0.15669633,41.40000153,0.00000000,3.00000000
1672854682.56441092,269.33680911,-98.69089425,48.77470129,0.00605310,0.70305860,-0.00641743,0.00532021,-0.05785423,-0.00863585,176.94286831,176.49282660,176.19999695,176.08574229,-0.15673888,41.70000076,0.00000000,3.00000000
1672854682.60441089,270.81933697,-97.43821156,48.77894942,0.00642212,0.70272670,-0.00676287,0.00339127,-0.05532735,0.01450093,176.94157327,176.59605485,175.28315253,175.32472873,-0.15668293,41.12163124,0.00000000,3.00000000
1672854682.64441085,272.30322349,-96.18581818,48.78442619,0.00679775,0.70232133,-0.00618283,0.00152077,-0.05228991,0.02378011,177.07465644,176.69555104,175.88356339,175.74623829,-0.15662115,41.33378241,0.00000000,3.00000000
1672854682.68441081,273.82320292,-94.91007603,48.79726421,0.00628491,0.70131079,-0.00523162,-0.00177731,-0.04636924,-0.01854822,176.89262388,176.79261778,175.36442938,175.45032896,-0.15666864,41.47736399,0.00000000,3.00000000
1672854682.72441077,275.29063171,-93.68260313,48.77779568,0.00574147,0.69998290,-0.00597355,-0.00567937,-0.05341879,0.01490916,176.97470032,176.81645883,175.91646494,175.89557958,-0.15671483,41.63501835,0.00000000,3.00000000
1672854682.76441073,276.78760430,-92.43105866,48.82515354,0.00653777,0.69858334,-0.00537719,-0.00943008,-0.03356160,0.00640532,176.15851416,176.78676900,176.08115442,176.25852027,-0.15675114,42.02399717,0.00000000,3.00000000
1672854682.80441070,278.28456369,-91.17542919,48.83525286,0.00647597,0.69811462,-0.00512097,-0.01013879,-0.02903417,0.02370452,176.43022290,176.52170496,175.73022595,175.80851515,-0.15660621,41.29999924,0.00000000,3.00000000
1672854682.84441066,279.75149147,-89.95085015,48.86500356,0.00525592,0.69722562,-0.00417279,-0.01180677,-0.01662090,0.02108945,176.52604305,176.52604305,176.24706132,176.21007979,-0.15664693,41.07779862,0.00000000,3.00000000
1672854682.88441062,281.26045502,-88.68568298,48.84064599,0.00408561,0.69711033,-0.00332922,-0.01124672,-0.02618784,0.00000000,176.26622768,176.46622779,175.16233761,175.18311689,-0.15672136,40.77817127,0.00000000,3.00000000
1672854682.92441058,282.72416653,-87.45528355,48.85227715,0.00281999,0.69743934,-0.00332922,-0.00945236,-0.02109690,0.02109017,176.32552491,176.51275330,176.60000610,176.57745285,-0.15689582,41.80545877,0.00000000,3.00000000
1672854682.96441054,284.21716813,-86.19819792,48.91158113,0.00111666,0.69812212,-0.00248561,-0.00675389,0.00292853,0.03570899,176.51085457,177.08433932,176.18976508,176.36867880,-0.15715550,41.64451887,0.00000000,3.00000000
1672854683.00441051,285.71583733,-84.94231409,48.89888807,0.00068255,0.69783433,-0.00105725,-0.00698434,-0.00218603,-0.00923893,176.15186538,176.62593574,175.70495149,175.54692000,-0.15723607,40.59999847,0.00000000,3.00000000
1672854683.04441047,286.82584889,-84.00264738,48.86156449,-0.00133797,0.69867098,-0.00142681,-0.00410505,-0.01720028,0.02378011,177.43000299,177.12461357,176.41308575,175.92076388,-0.15729259,40.91393376,0.00000000,3.00000000
1672854683.08441043,288.37697623,-82.69498025,48.90423734,-0.00228081,0.69925589,-0.00047560,-0.00216358,0.00022210,-0.01847506,177.33234700,177.80661256,176.64191855,176.58382490,-0.15786845,41.79999924,0.00000000,3.00000000
